485,486,487,484,485,486,487,484,485,486,487,484,485,486,485,548,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,486,487,484,485,486,485,486,548,549,613,486,487,484,485,486,487,484,485,486,485,486,487,484,485,548,549,549,485,486,487,484,485,486,485,486,487,484,485,486,487,484,485,486
389,390,391,388,389,390,391,388,389,390,391,388,389,390,389,548,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,390,391,388,389,390,389,390,548,549,645,390,391,388,389,390,391,388,389,390,389,390,391,388,389,548,549,581,389,390,391,388,389,390,389,390,391,388,389,390,391,388,389,390
421,422,423,420,421,422,423,420,421,422,423,420,421,422,421,548,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,422,423,420,421,422,421,422,548,549,645,422,423,420,421,422,423,420,421,422,421,422,423,420,421,548,549,613,421,422,423,420,421,422,421,422,423,420,421,422,423,420,421,422
389,390,391,388,389,390,391,388,389,390,391,388,389,390,389,548,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,390,391,388,389,390,389,390,548,549,645,390,391,388,389,390,391,388,389,390,389,390,391,388,389,548,549,645,389,390,391,388,389,390,389,390,391,388,389,390,391,388,389,390
421,422,423,420,421,422,423,420,421,422,423,420,421,422,421,548,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,422,423,420,421,422,421,422,548,549,645,422,423,420,421,422,423,420,421,422,421,422,423,420,421,548,549,645,421,422,423,420,421,422,421,422,423,420,421,422,423,420,421,422
453,454,455,452,453,549,549,549,549,549,549,549,549,549,549,548,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,454,455,452,453,454,453,454,548,549,645,549,455,548,549,454,455,452,453,454,453,454,455,452,453,548,549,645,453,454,455,452,453,454,453,454,455,452,453,454,455,452,453,454
485,486,487,484,485,581,581,581,581,581,581,581,581,581,581,548,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,486,487,484,485,486,485,486,548,549,645,581,549,548,549,486,487,484,485,486,485,486,487,484,485,548,549,645,485,486,487,484,485,486,485,486,487,484,485,486,487,484,485,486
389,390,391,388,389,613,613,613,613,613,613,613,613,613,613,548,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,390,391,388,389,390,389,390,548,549,645,613,581,549,549,390,391,388,389,390,389,390,391,388,389,548,549,645,549,390,548,549,389,390,389,390,391,388,389,390,391,388,389,390
421,422,423,420,421,645,645,645,645,645,645,645,645,645,645,548,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,422,423,420,421,422,421,422,548,549,645,645,613,581,549,422,423,420,421,422,421,422,423,420,421,548,549,645,581,549,548,549,421,422,421,422,423,420,421,422,423,420,421,422
453,454,455,452,453,454,455,452,453,454,455,452,453,454,453,548,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,454,455,452,453,454,453,454,548,549,644,645,645,613,549,454,455,452,453,454,453,454,455,452,453,548,549,645,613,581,549,549,453,454,453,454,455,452,453,454,455,452,453,454
485,486,487,484,485,486,487,484,485,486,487,484,485,486,485,548,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,549,549,549,549,549,549,549,548,549,549,644,645,645,549,486,487,484,485,486,485,486,487,484,485,548,549,645,645,613,581,549,485,486,485,486,487,484,485,486,487,484,485,486
389,390,391,388,389,390,391,388,389,390,391,388,389,390,389,548,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,422,423,420,421,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,485,486,487,484,581,581,581,581,581,581,581,548,549,581,-1,644,645,549,390,391,388,389,390,389,390,391,388,389,548,549,644,645,645,613,549,389,390,389,390,391,388,389,390,391,388,389,390
421,422,423,420,421,422,423,420,421,422,423,420,421,422,421,548,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,454,455,452,453,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,389,390,391,388,613,613,613,613,613,613,613,548,549,613,549,644,645,549,549,549,549,549,549,549,549,549,549,549,548,549,549,644,645,645,549,421,422,421,422,423,420,421,422,423,420,421,422
